trip_id,segment_id,ts,seq,lat,lng,speed_mps,accel_mps2,jerk_mps3,odometer_m
1757737581_000081__217860963,1757737581_000081,1757769180,18,40.7960583,-73.816273,10.126,-1.153,-1.153,209.2
1757737581_000081__217860963,1757737581_000081,1757769181,19,40.7961104,-73.8161502,14.69,4.565,5.718,221.05
1757737581_000081__217860963,1757737581_000081,1757769182,20,40.7961625,-73.8160275,13.265,-1.425,-5.99,232.9
1757737581_000081__217860963,1757737581_000081,1757769183,21,40.7962147,-73.8159047,11.779,-1.486,-0.061,244.75
1757737581_000081__217860963,1757737581_000081,1757769184,22,40.7962668,-73.8157819,10.33,-1.449,0.038,256.6
1757737581_000081__217860963,1757737581_000081,1757769185,23,40.7963189,-73.8156592,12.386,2.056,3.505,268.45
1757737581_000081__217860963,1757737581_000081,1757769186,24,40.7963454,-73.815546,12.861,0.475,-1.581,278.42
1757737581_000081__217860963,1757737581_000081,1757769187,25,40.7962526,-73.8154767,11.077,-1.783,-2.258,290.27
1757737581_000081__217860963,1757737581_000081,1757769188,26,40.79616,-73.8154071,12.345,1.268,3.051,302.12
1757737581_000081__217860963,1757737581_000081,1757769189,27,40.7960674,-73.8153375,12.776,0.43,-0.837,313.96
1757737581_000081__217860963,1757737581_000081,1757769190,28,40.7959747,-73.8152679,13.243,0.468,0.037,325.81
1757737581_000081__217860963,1757737581_000081,1757769191,29,40.7958815,-73.8151998,14.222,0.979,0.511,337.66
1757737581_000081__217860963,1757737581_000081,1757769192,30,40.7957832,-73.8151462,7.67,-6.552,-7.53,349.49
1757737581_000081__217860963,1757737581_000081,1757769193,31,40.7956814,-73.8151044,12.595,4.924,11.476,361.33
1757737581_000081__217860963,1757737581_000081,1757769194,32,40.7955794,-73.8150637,12.935,0.34,-4.585,373.18
1757737581_000081__217860963,1757737581_000081,1757769195,33,40.795477,-73.815025,10.922,-2.013,-2.353,385.03
1757737581_000107__1018107946,1757737581_000107,1757769239,0,40.864971,-74.023143,6.928,0.0,0.0,0.0
1757737581_000107__1018107946,1757737581_000107,1757769240,1,40.8650751,-74.0231174,6.803,-0.125,-0.125,11.77
1757737581_000107__1018107946,1757737581_000107,1757769241,2,40.8651791,-74.0230919,5.883,-0.919,-0.794,23.54
1757737581_000107__1018107946,1757737581_000107,1757769242,3,40.8652832,-74.0230663,6.746,0.863,1.782,35.31
1757737581_000107__1018107946,1757737581_000107,1757769243,4,40.8653873,-74.0230408,7.966,1.22,0.358,47.08
1757737581_000107__1018107946,1757737581_000107,1757769244,5,40.8654913,-74.0230146,6.422,-1.544,-2.765,58.85
1757737581_000107__1018107946,1757737581_000107,1757769245,6,40.8655387,-74.0231144,6.533,0.111,1.655,68.76
1757737581_000107__1018107946,1757737581_000107,1757769246,7,40.8655729,-74.0232467,8.089,1.557,1.446,80.53
1757737581_000107__1018107946,1757737581_000107,1757769247,8,40.8656111,-74.0233773,7.815,-0.274,-1.831,92.3
1757737581_000107__1018107946,1757737581_000107,1757769248,9,40.8656489,-74.023508,7.548,-0.267,0.007,104.07
1757737581_000107__1018107946,1757737581_000107,1757769249,10,40.8656864,-74.0236389,6.439,-1.109,-0.842,115.84
1757737581_000107__1018107946,1757737581_000107,1757769250,11,40.8657239,-74.0237698,5.535,-0.904,0.205,127.61
1757737581_000107__1018107946,1757737581_000107,1757769251,12,40.8657613,-74.0239007,6.657,1.122,2.027,139.38
1757737581_000107__1018107946,1757737581_000107,1757769252,13,40.8657985,-74.0240318,6.837,0.18,-0.942,151.15
1757737581_000107__1018107946,1757737581_000107,1757769253,14,40.8658355,-74.024163,7.729,0.892,0.712,162.92
1757737581_000107__1018107946,1757737581_000107,1757769254,15,40.8658752,-74.0242927,7.455,-0.273,-1.165,174.69
1757737581_000107__1018107946,1757737581_000107,1757769255,16,40.8659131,-74.0244234,7.675,0.22,0.493,186.46
1757737581_000107__1018107946,1757737581_000107,1757769256,17,40.8659495,-74.0245548,6.762,-0.913,-1.132,198.23
1757737581_000107__1018107946,1757737581_000107,1757769257,18,40.8659852,-74.0246866,5.898,-0.865,0.048,210.0
1757737581_000107__1018107946,1757737581_000107,1757769258,19,40.8660203,-74.0248186,7.003,1.105,1.97,221.77
1757737581_000107__1018107946,1757737581_000107,1757769259,20,40.8660567,-74.02495,7.493,0.489,-0.616,233.54
1757737581_000107__1018107946,1757737581_000107,1757769260,21,40.866092,-74.025082,6.925,-0.568,-1.057,245.31
1757737014_000026__1780049202,1757737014_000026,1757769307,0,40.785098,-73.90376,13.699,0.0,0.0,0.0
1757737014_000026__1780049202,1757737014_000026,1757769308,1,40.7851852,-73.9038467,13.89,0.19,0.19,12.14
1757737014_000026__1780049202,1757737014_000026,1757769309,2,40.7852766,-73.903926,13.725,-0.165,-0.355,24.3
1757737014_000026__1780049202,1757737014_000026,1757769310,3,40.785373,-73.9039941,10.83,-2.894,-2.73,36.45
1757737014_000026__1780049202,1757737014_000026,1757769311,4,40.785461,-73.9039328,12.166,1.336,4.23,47.52
1757737014_000026__1780049202,1757737014_000026,1757769312,5,40.7855473,-73.9038441,11.105,-1.061,-2.397,59.68
1757737014_000026__1780049202,1757737014_000026,1757769313,6,40.7856338,-73.9037558,13.22,2.115,3.176,71.83
1757737014_000026__1780049202,1757737014_000026,1757769314,7,40.7857232,-73.9036727,12.638,-0.582,-2.697,83.99
1757737014_000026__1780049202,1757737014_000026,1757769315,8,40.7858088,-73.9035827,12.822,0.184,0.766,96.15
1757737014_000026__1780049202,1757737014_000026,1757769316,9,40.7858935,-73.9034916,14.569,1.746,1.562,108.31
1757737014_000026__1780049202,1757737014_000026,1757769317,10,40.7859752,-73.9033956,15.971,1.403,-0.344,120.46
1757737014_000026__1780049202,1757737014_000026,1757769318,11,40.7860454,-73.9032852,11.862,-4.11,-5.512,132.6
1757737014_000026__1780049202,1757737014_000026,1757769319,12,40.7861043,-73.9031638,13.718,1.857,5.966,144.74
1757737014_000026__1780049202,1757737014_000026,1757769320,13,40.7861584,-73.9030384,12.678,-1.04,-2.897,156.9
1757737014_000026__1780049202,1757737014_000026,1757769321,14,40.7862126,-73.9029129,14.268,1.59,2.631,169.05
1757737014_000026__1780049202,1757737014_000026,1757769322,15,40.7862668,-73.9027874,12.632,-1.637,-3.227,181.21
1757737014_000026__1780049202,1757737014_000026,1757769323,16,40.7863209,-73.902662,12.572,-0.059,1.577,193.37
1757737014_000026__1780049202,1757737014_000026,1757769324,17,40.7863756,-73.9025369,12.611,0.038,0.097,205.53
1757737014_000026__1780049202,1757737014_000026,1757769325,18,40.7864361,-73.9024167,13.597,0.987,0.949,217.68
1757737014_000026__1780049202,1757737014_000026,1757769326,19,40.7865022,-73.9023017,14.003,0.406,-0.581,229.84
1757737014_000026__1780049202,1757737014_000026,1757769327,20,40.786575,-73.902194,11.999,-2.004,-2.41,241.99
1757737014_000060__1317953603,1757737014_000060,1757769342,0,40.605385,-73.91444,9.077,0.0,0.0,0.0
1757737014_000060__1317953603,1757737014_000060,1757769343,1,40.6053009,-73.9143465,9.546,0.469,0.469,12.24
1757737014_000060__1317953603,1757737014_000060,1757769344,2,40.6052167,-73.9142529,7.471,-2.075,-2.544,24.49
1757737014_000060__1317953603,1757737014_000060,1757769345,3,40.6051326,-73.9141594,8.994,1.523,3.598,36.73
1757737014_000060__1317953603,1757737014_000060,1757769346,4,40.6050484,-73.9140658,10.522,1.528,0.005,48.97
1757737014_000060__1317953603,1757737014_000060,1757769347,5,40.6049643,-73.9139723,10.787,0.265,-1.263,61.21
1757737014_000060__1317953603,1757737014_000060,1757769348,6,40.6048801,-73.9138789,6.091,-4.696,-4.962,73.46
1757737014_000060__1317953603,1757737014_000060,1757769349,7,40.6047959,-73.9137854,10.91,4.819,9.516,85.7
1757737014_000060__1317953603,1757737014_000060,1757769350,8,40.6047118,-73.9136919,9.841,-1.07,-5.889,97.94
1757737014_000060__1317953603,1757737014_000060,1757769351,9,40.6046276,-73.9135984,10.542,0.701,1.771,110.19
1757737014_000060__1317953603,1757737014_000060,1757769352,10,40.6045427,-73.913506,5.213,-5.328,-6.029,122.43
1757737014_000060__1317953603,1757737014_000060,1757769353,11,40.6044544,-73.9134194,9.807,4.594,9.922,134.67
1757737014_000060__1317953603,1757737014_000060,1757769354,12,40.6043741,-73.9133209,8.941,-0.866,-5.46,146.87
1757737014_000060__1317953603,1757737014_000060,1757769355,13,40.6043265,-73.9131918,9.971,1.03,1.896,158.99
1757737014_000060__1317953603,1757737014_000060,1757769356,14,40.6043026,-73.9130503,10.197,0.226,-0.803,171.23
1757737014_000060__1317953603,1757737014_000060,1757769357,15,40.6042787,-73.9129087,9.651,-0.546,-0.772,183.47
1757737014_000060__1317953603,1757737014_000060,1757769358,16,40.6042548,-73.9127671,9.392,-0.259,0.287,195.72
1757737014_000060__1317953603,1757737014_000060,1757769359,17,40.6042309,-73.9126256,10.155,0.764,1.023,207.96
1757737014_000060__1317953603,1757737014_000060,1757769360,18,40.604207,-73.912484,10.7,0.545,-0.218,220.2
1757737581_000054__549093664,1757737581_000054,1757769376,0,40.862805,-73.906647,6.746,0.0,0.0,0.0
1757737581_000054__549093664,1757737581_000054,1757769377,1,40.8628011,-73.9065036,6.412,-0.335,-0.335,12.07
1757737581_000054__549093664,1757737581_000054,1757769378,2,40.8627973,-73.9063601,8.643,2.231,2.566,24.14
1757737581_000054__549093664,1757737581_000054,1757769379,3,40.8627934,-73.9062167,7.501,-1.142,-3.373,36.21
1757737581_000054__549093664,1757737581_000054,1757769380,4,40.862789,-73.9060733,6.374,-1.127,0.015,48.28
1757737581_000054__549093664,1757737581_000054,1757769381,5,40.8627839,-73.9059299,6.312,-0.062,1.065,60.35
1757737581_000054__549093664,1757737581_000054,1757769382,6,40.8627787,-73.9057866,7.824,1.512,1.574,72.42
1757737581_000054__549093664,1757737581_000054,1757769383,7,40.8627736,-73.9056432,6.092,-1.732,-3.245,84.49
1757737581_000054__549093664,1757737581_000054,1757769384,8,40.8627692,-73.9054998,7.05,0.959,2.691,96.56
1757737581_000054__549093664,1757737581_000054,1757769385,9,40.8627651,-73.9053564,7.509,0.459,-0.5,108.62
1757737581_000054__549093664,1757737581_000054,1757769386,10,40.8627603,-73.905213,6.931,-0.578,-1.036,120.69
1757737581_000054__549093664,1757737581_000054,1757769387,11,40.8627585,-73.9050695,7.078,0.147,0.725,132.76
1757737581_000054__549093664,1757737581_000054,1757769388,12,40.862758,-73.904926,8.427,1.35,1.203,144.83
1757737581_000033__1717186173,1757737581_000033,1757769431,0,40.656748,-73.877149,7.079,0.0,0.0,0.0
1757737581_000033__1717186173,1757737581_000033,1757769432,1,40.6566942,-73.8772752,7.043,-0.035,-0.035,12.21
1757737581_000033__1717186173,1757737581_000033,1757769433,2,40.6566401,-73.8774012,5.602,-1.441,-1.406,24.42
1757737581_000033__1717186173,1757737581_000033,1757769434,3,40.6565859,-73.877527,5.685,0.083,1.524,36.63
1757737581_000033__1717186173,1757737581_000033,1757769435,4,40.6565319,-73.8776531,6.521,0.836,0.754,48.85
1757737581_000033__1717186173,1757737581_000033,1757769436,5,40.6564779,-73.8777792,7.444,0.923,0.087,61.06
1757737581_000033__1717186173,1757737581_000033,1757769437,6,40.6564239,-73.8779052,6.729,-0.715,-1.639,73.27
1757737581_000033__1717186173,1757737581_000033,1757769438,7,40.65637,-73.8780313,8.384,1.655,2.37,85.48
1757737581_000033__1717186173,1757737581_000033,1757769439,8,40.656316,-73.8781574,7.174,-1.21,-2.865,97.69
1757737581_000033__1717186173,1757737581_000033,1757769440,9,40.6562625,-73.8782839,7.834,0.66,1.87,109.9
1757737581_000033__1717186173,1757737581_000033,1757769441,10,40.6562091,-73.8784103,8.206,0.371,-0.289,122.11
1757737581_000033__1717186173,1757737581_000033,1757769442,11,40.6561556,-73.8785367,7.093,-1.113,-1.484,134.32
1757737581_000033__1717186173,1757737581_000033,1757769443,12,40.6561021,-73.8786631,4.994,-2.099,-0.986,146.54
1757737581_000033__1717186173,1757737581_000033,1757769444,13,40.6560485,-73.8787895,7.306,2.312,4.411,158.75
1757737581_000033__1717186173,1757737581_000033,1757769445,14,40.6559949,-73.8789158,6.293,-1.013,-3.325,170.96
1757737581_000033__1717186173,1757737581_000033,1757769446,15,40.6559407,-73.8790417,6.967,0.675,1.687,183.17
1757737581_000033__1717186173,1757737581_000033,1757769447,16,40.6558855,-73.8791669,7.032,0.064,-0.61,195.38
1757737581_000033__1717186173,1757737581_000033,1757769448,17,40.655829,-73.879291,7.419,0.387,0.323,207.59
1757737581_000096__2093751237,1757737581_000096,1757769455,0,40.713331,-73.878353,13.092,0.0,0.0,0.0
1757737581_000096__2093751237,1757737581_000096,1757769456,1,40.713387,-73.8782301,10.086,-3.007,-3.007,12.08
1757737581_000096__2093751237,1757737581_000096,1757769457,2,40.7134429,-73.8781072,11.353,1.268,4.275,24.17
1757737581_000096__2093751237,1757737581_000096,1757769458,3,40.7134989,-73.8779844,8.169,-3.185,-4.452,36.25
1757737581_000096__2093751237,1757737581_000096,1757769459,4,40.7135549,-73.8778615,13.625,5.456,8.641,48.33
1757737581_000096__2093751237,1757737581_000096,1757769460,5,40.7136111,-73.8777388,11.006,-2.619,-8.075,60.42
1757737581_000096__2093751237,1757737581_000096,1757769461,6,40.7136677,-73.8776164,10.174,-0.832,1.787,72.5
1757737581_000096__2093751237,1757737581_000096,1757769462,7,40.7137243,-73.877494,9.647,-0.527,0.305,84.58
1757737581_000096__2093751237,1757737581_000096,1757769463,8,40.7137803,-73.8773711,11.287,1.64,2.168,96.66
1757737581_000096__2093751237,1757737581_000096,1757769464,9,40.7138355,-73.8772477,9.781,-1.506,-3.146,108.75
1757737581_000096__2093751237,1757737581_000096,1757769465,10,40.7138708,-73.877115,8.274,-1.507,-0.001,120.6
1757737581_000096__2093751237,1757737581_000096,1757769466,11,40.7138662,-73.8769718,11.807,3.532,5.039,132.68
1757737581_000096__2093751237,1757737581_000096,1757769467,12,40.7139158,-73.8769487,10.255,-1.552,-5.084,138.53
1757737581_000096__2093751237,1757737581_000096,1757769468,13,40.7140091,-73.877022,9.668,-0.587,0.964,150.61
1757737581_000096__2093751237,1757737581_000096,1757769469,14,40.7141025,-73.8770954,11.668,2.0,2.587,162.69
1757737581_000096__2093751237,1757737581_000096,1757769470,15,40.7141975,-73.8771612,10.481,-1.187,-3.187,174.62
1757737581_000096__2093751237,1757737581_000096,1757769471,16,40.7143061,-73.8771629,11.231,0.751,1.938,186.71
1757737581_000096__2093751237,1757737581_000096,1757769472,17,40.7144148,-73.8771646,8.175,-3.056,-3.807,198.79
1757737581_000096__2093751237,1757737581_000096,1757769473,18,40.7145234,-73.8771663,9.569,1.394,4.45,210.87
1757737581_000096__2093751237,1757737581_000096,1757769474,19,40.7145716,-73.8770789,9.393,-0.175,-1.569,219.98
1757737581_000096__2093751237,1757737581_000096,1757769475,20,40.7145751,-73.8769357,10.112,0.718,0.894,232.06
1757737581_000096__2093751237,1757737581_000096,1757769476,21,40.7145776,-73.8767923,12.033,1.921,1.203,244.14
1757737581_000096__2093751237,1757737581_000096,1757769477,22,40.71458,-73.876649,12.895,0.862,-1.06,256.23
1757737581_000049__1854879548,1757737581_000049,1757769502,0,40.745488,-73.871065,6.471,0.0,0.0,0.0
1757737581_000049__1854879548,1757737581_000049,1757769503,1,40.7454487,-73.8711982,7.256,0.786,0.786,12.04
1757737581_000049__1854879548,1757737581_000049,1757769504,2,40.7454094,-73.8713314,8.537,1.281,0.495,24.08
1757737581_000049__1854879548,1757737581_000049,1757769505,3,40.7453701,-73.8714646,6.366,-2.171,-3.452,36.13
1757737581_000049__1854879548,1757737581_000049,1757769506,4,40.7453304,-73.8715969,7.199,0.833,3.004,48.11
1757737581_000049__1854879548,1757737581_000049,1757769507,5,40.7452234,-73.8715745,8.971,1.773,0.94,60.15
1757737581_000049__1854879548,1757737581_000049,1757769508,6,40.7451166,-73.8715512,7.193,-1.779,-3.551,72.2
1757737581_000049__1854879548,1757737581_000049,1757769509,7,40.7450098,-73.8715275,7.885,0.692,2.471,84.24
1757737581_000049__1854879548,1757737581_000049,1757769510,8,40.744903,-73.8715038,8.143,0.258,-0.435,96.28
1757737581_000049__1854879548,1757737581_000049,1757769511,9,40.7447962,-73.8714802,7.175,-0.968,-1.225,108.32
1757737581_000049__1854879548,1757737581_000049,1757769512,10,40.7446894,-73.8714565,6.481,-0.694,0.274,120.36
1757737581_000049__1854879548,1757737581_000049,1757769513,11,40.7445826,-73.8714328,5.299,-1.183,-0.489,132.41
1757737581_000049__1854879548,1757737581_000049,1757769514,12,40.7444758,-73.8714092,6.787,1.489,2.671,144.45
1757737581_000049__1854879548,1757737581_000049,1757769515,13,40.7443688,-73.8713872,6.932,0.144,-1.344,156.49
1757737581_000049__1854879548,1757737581_000049,1757769516,14,40.7442636,-73.8713723,6.695,-0.237,-0.381,168.25
1757737581_000049__1854879548,1757737581_000049,1757769517,15,40.7442223,-73.8715044,7.847,1.152,1.389,180.29
1757737581_000049__1854879548,1757737581_000049,1757769518,16,40.7441826,-73.8716374,0.0,-7.847,-8.999,192.33
1757737581_000049__1854879548,1757737581_000049,1757769519,17,40.744143,-73.8717704,0.0,0.0,7.847,204.37
1757737581_000049__1854879548,1757737581_000049,1757769520,18,40.7441033,-73.8719034,0.0,0.0,0.0,216.41
1757737581_000049__1854879548,1757737581_000049,1757769521,19,40.7440636,-73.8720364,0.0,0.0,0.0,228.46
1757737581_000049__1854879548,1757737581_000049,1757769522,20,40.744024,-73.8721694,0.0,0.0,0.0,240.5
1757737581_000049__1854879548,1757737581_000049,1757769523,21,40.7439843,-73.8723024,0.0,0.0,0.0,252.54
1757737581_000049__1854879548,1757737581_000049,1757769524,22,40.7439598,-73.8724338,0.0,0.0,0.0,263.94
1757737581_000049__1854879548,1757737581_000049,1757769525,23,40.7440146,-73.8725571,0.0,0.0,0.0,275.99
1757737581_000049__1854879548,1757737581_000049,1757769526,24,40.7440694,-73.8726804,0.0,0.0,0.0,288.03
1757737581_000049__1854879548,1757737581_000049,1757769527,25,40.7441242,-73.8728037,0.0,0.0,0.0,300.07
1757737581_000049__1854879548,1757737581_000049,1757769528,26,40.744179,-73.872927,7.218,7.218,7.218,312.11
1757737581_000092__686011703,1757737581_000092,1757769580,0,40.827519,-73.82958,7.298,0.0,0.0,0.0
1757737581_000092__686011703,1757737581_000092,1757769581,1,40.8275761,-73.829463,9.953,2.655,2.655,11.71
1757737581_000092__686011703,1757737581_000092,1757769582,2,40.8276332,-73.8293461,7.549,-2.404,-5.06,23.42
1757737581_000092__686011703,1757737581_000092,1757769583,3,40.8276903,-73.8292292,9.906,2.358,4.762,35.13
1757737581_000092__686011703,1757737581_000092,1757769584,4,40.8277475,-73.8291123,7.591,-2.315,-4.673,46.84
1757737581_000092__686011703,1757737581_000092,1757769585,5,40.8278047,-73.8289954,7.06,-0.531,1.784,58.55
1757737581_000092__686011703,1757737581_000092,1757769586,6,40.8278618,-73.8288785,11.746,4.686,5.218,70.26
1757737581_000092__686011703,1757737581_000092,1757769587,7,40.827919,-73.8287616,9.06,-2.686,-7.372,81.97
1757737581_000092__686011703,1757737581_000092,1757769588,8,40.8279762,-73.8286448,11.079,2.019,4.705,93.68
1757737581_000092__686011703,1757737581_000092,1757769589,9,40.8280335,-73.828528,8.509,-2.571,-4.59,105.39
1757737581_000092__686011703,1757737581_000092,1757769590,10,40.8280916,-73.8284119,7.562,-0.947,1.623,117.1
1757737581_000092__686011703,1757737581_000092,1757769591,11,40.8281516,-73.8282976,9.411,1.849,2.796,128.81
1757737581_000092__686011703,1757737581_000092,1757769592,12,40.8282208,-73.8281928,8.146,-1.265,-3.114,140.51
1757737581_000092__686011703,1757737581_000092,1757769593,13,40.8282918,-73.82809,9.657,1.512,2.777,152.22
1757737581_000092__686011703,1757737581_000092,1757769594,14,40.8283568,-73.8279807,9.36,-0.298,-1.81,163.92
1757737581_000092__686011703,1757737581_000092,1757769595,15,40.8284173,-73.8278668,7.708,-1.652,-1.355,175.63
1757737581_000092__686011703,1757737581_000092,1757769596,16,40.828488,-73.8278212,8.409,0.701,2.353,184.37
1757737581_000092__686011703,1757737581_000092,1757769597,17,40.8285765,-73.8278966,9.52,1.111,0.41,196.08
1757737581_000092__686011703,1757737581_000092,1757769598,18,40.828665,-73.827972,8.343,-1.176,-2.287,207.79
1757737014_000036__826527456,1757737014_000036,1757769640,0,40.827873,-73.813166,14.706,0.0,0.0,0.0
1757737014_000036__826527456,1757737014_000036,1757769641,1,40.8278446,-73.8133016,13.404,-1.302,-1.302,11.84
1757737014_000036__826527456,1757737014_000036,1757769642,2,40.8278161,-73.8134372,11.739,-1.665,-0.363,23.68
1757737014_000036__826527456,1757737014_000036,1757769643,3,40.8277433,-73.8134867,12.333,0.593,2.258,32.78
1757737014_000036__826527456,1757737014_000036,1757769644,4,40.827652,-73.8135388,13.381,1.049,0.456,43.84
1757737014_000036__826527456,1757737014_000036,1757769645,5,40.8275927,-73.8136554,12.308,-1.074,-2.123,55.66
1757737014_000036__826527456,1757737014_000036,1757769646,6,40.8275346,-73.8137733,13.472,1.164,2.238,67.5
1757737014_000036__826527456,1757737014_000036,1757769647,7,40.8274753,-73.8138901,14.233,0.761,-0.403,79.33
1757737014_000036__826527456,1757737014_000036,1757769648,8,40.8274161,-73.814007,15.115,0.882,0.12,91.17
1757737014_000036__826527456,1757737014_000036,1757769649,9,40.8273568,-73.8141239,13.378,-1.736,-2.618,103.01
1757737014_000036__826527456,1757737014_000036,1757769650,10,40.8272975,-73.8142407,11.741,-1.638,0.099,114.85
1757737014_000036__826527456,1757737014_000036,1757769651,11,40.8272379,-73.8143573,11.018,-0.723,0.915,126.68
1757737014_000036__826527456,1757737014_000036,1757769652,12,40.8271784,-73.814474,12.316,1.298,2.021,138.52
1757737014_000036__826527456,1757737014_000036,1757769653,13,40.8271189,-73.8145906,14.253,1.938,0.64,150.36
1757737014_000036__826527456,1757737014_000036,1757769654,14,40.8270607,-73.8147084,12.346,-1.908,-3.845,162.2
1757737014_000036__826527456,1757737014_000036,1757769655,15,40.8270027,-73.8148264,12.519,0.173,2.081,174.03
1757737014_000036__826527456,1757737014_000036,1757769656,16,40.8269447,-73.8149444,13.478,0.96,0.786,185.87
1757737014_000036__826527456,1757737014_000036,1757769657,17,40.8268713,-73.8149683,14.298,0.82,-0.14,194.29
1757737014_000036__826527456,1757737014_000036,1757769658,18,40.8267814,-73.8148928,11.993,-2.305,-3.125,206.12
1757737014_000036__826527456,1757737014_000036,1757769659,19,40.8266916,-73.8148174,9.801,-2.192,0.113,217.96
1757737014_000036__826527456,1757737014_000036,1757769660,20,40.8266017,-73.8147419,9.051,-0.75,1.442,229.8
1757737014_000036__826527456,1757737014_000036,1757769661,21,40.8265119,-73.8146665,13.808,4.757,5.507,241.64
1757737014_000036__826527456,1757737014_000036,1757769662,22,40.826422,-73.814591,11.704,-2.104,-6.861,253.47
1757737581_000015__1894242429,1757737581_000015,1757769682,0,40.687974,-73.930712,8.198,0.0,0.0,0.0
1757737581_000015__1894242429,1757737581_000015,1757769683,1,40.6879569,-73.9308507,9.645,1.447,1.447,11.85
1757737581_000015__1894242429,1757737581_000015,1757769684,2,40.6879412,-73.9309898,7.414,-2.232,-3.679,23.7
1757737581_000015__1894242429,1757737581_000015,1757769685,3,40.6879132,-73.931113,8.288,0.875,3.107,34.55
1757737581_000015__1894242429,1757737581_000015,1757769686,4,40.6878075,-73.9310955,12.062,3.774,2.899,46.4
1757737581_000015__1894242429,1757737581_000015,1757769687,5,40.6877206,-73.9311102,9.491,-2.571,-6.345,56.13
1757737581_000015__1894242429,1757737581_000015,1757769688,6,40.6877046,-73.9312491,10.621,1.129,3.7,67.99
1757737581_000015__1894242429,1757737581_000015,1757769689,7,40.6876886,-73.9313881,7.367,-3.254,-4.383,79.84
1757737581_000015__1894242429,1757737581_000015,1757769690,8,40.6876726,-73.9315271,10.019,2.652,5.906,91.69
1757737581_000015__1894242429,1757737581_000015,1757769691,9,40.6876566,-73.9316661,9.218,-0.801,-3.453,103.54
1757737581_000015__1894242429,1757737581_000015,1757769692,10,40.6876406,-73.931805,12.077,2.86,3.661,115.4
1757737581_000015__1894242429,1757737581_000015,1757769693,11,40.6876245,-73.931944,9.54,-2.537,-5.397,127.25
1757737581_000015__1894242429,1757737581_000015,1757769694,12,40.6876082,-73.9320829,12.627,3.087,5.624,139.1
1757737581_000015__1894242429,1757737581_000015,1757769695,13,40.6875918,-73.9322218,11.661,-0.966,-4.053,150.95
1757737581_000015__1894242429,1757737581_000015,1757769696,14,40.6875754,-73.9323607,10.871,-0.79,0.176,162.81
1757737581_000015__1894242429,1757737581_000015,1757769697,15,40.6875591,-73.9324996,7.973,-2.899,-2.108,174.66
1757737581_000015__1894242429,1757737581_000015,1757769698,16,40.6875427,-73.9326385,10.08,2.108,5.006,186.51
1757737581_000015__1894242429,1757737581_000015,1757769699,17,40.6875263,-73.9327774,11.156,1.076,-1.032,198.36
1757737581_000015__1894242429,1757737581_000015,1757769700,18,40.68751,-73.9329163,8.407,-2.749,-3.825,210.22
1757737581_000015__1894242429,1757737581_000015,1757769701,19,40.687437,-73.9329538,7.85,-0.557,2.192,218.92
1757737581_000015__1894242429,1757737581_000015,1757769702,20,40.6873316,-73.9329329,9.78,1.93,2.487,230.77
1757737581_000015__1894242429,1757737581_000015,1757769703,21,40.6872262,-73.9329121,9.394,-0.386,-2.315,242.62
1757737581_000015__1894242429,1757737581_000015,1757769704,22,40.6871208,-73.9328912,8.367,-1.027,-0.641,254.48
1757737581_000015__1894242429,1757737581_000015,1757769705,23,40.6870154,-73.9328703,10.306,1.94,2.967,266.33
1757737581_000015__1894242429,1757737581_000015,1757769706,24,40.68691,-73.9328495,10.421,0.115,-1.825,278.18
1757737581_000015__1894242429,1757737581_000015,1757769707,25,40.6868045,-73.9328286,11.66,1.238,1.124,290.03
1757737581_000015__1894242429,1757737581_000015,1757769708,26,40.6867879,-73.9327217,9.632,-2.027,-3.266,299.24
1757737581_000015__1894242429,1757737581_000015,1757769709,27,40.6868043,-73.9325828,8.877,-0.755,1.272,311.09
1757737581_000015__1894242429,1757737581_000015,1757769710,28,40.6868206,-73.9324439,10.212,1.334,2.089,322.94
1757737581_000015__1894242429,1757737581_000015,1757769711,29,40.686837,-73.932305,9.868,-0.343,-1.678,334.8
1757737014_000037__847576468,1757737014_000037,1757769749,0,40.627905,-73.922993,10.607,0.0,0.0,0.0
1757737014_000037__847576468,1757737014_000037,1757769750,1,40.628013,-73.9230043,12.182,1.575,1.575,12.04
1757737014_000037__847576468,1757737014_000037,1757769751,2,40.628121,-73.9230155,10.17,-2.012,-3.587,24.09
1757737014_000037__847576468,1757737014_000037,1757769752,3,40.6282289,-73.9230268,9.917,-0.253,1.759,36.13
1757737014_000037__847576468,1757737014_000037,1757769753,4,40.6283369,-73.923038,9.828,-0.089,0.163,48.18
1757737014_000037__847576468,1757737014_000037,1757769754,5,40.6284448,-73.92305,8.064,-1.764,-1.675,60.22
1757737014_000037__847576468,1757737014_000037,1757769755,6,40.6284787,-73.9229466,11.684,3.62,5.383,69.72
1757737014_000037__847576468,1757737014_000037,1757769756,7,40.6284876,-73.9228043,8.606,-3.078,-6.698,81.76
1757737014_000037__847576468,1757737014_000037,1757769757,8,40.6284965,-73.9226621,9.994,1.389,4.467,93.81
1757737014_000037__847576468,1757737014_000037,1757769758,9,40.6285054,-73.9225199,9.469,-0.525,-1.914,105.85
1757737014_000037__847576468,1757737014_000037,1757769759,10,40.6285105,-73.9223774,10.083,0.614,1.14,117.89
1757737014_000037__847576468,1757737014_000037,1757769760,11,40.6285177,-73.9222352,8.644,-1.439,-2.054,129.91
